ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,RaceCode,Latitude,Longitude,WorkersNeeded
IN,India,17340,112723,Kuruman,Kuruman,64000,1,Y,xub,"Kurumba, Betta",1,5,Hinduism,0.350399674628874,,21,A012,"South Asian Peoples",216,C0124,Malayali,1,4,"South Asia",ASI,Asia,Y,CNN23b,12.14175012034,76.600671943186,1
IN,India,21184,118007,"Kuruman Tacchan","Kuruman Tacchan",2200,1,Y,xub,"Kurumba, Betta",1,5,Hinduism,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",1,4,"South Asia",ASI,Asia,Y,CNN25r,11.7297351746031,76.1184893461858,1
IN,India,17337,112720,Kurunga,Kurunga,6300,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25l,21.8310238475899,87.1780532069492,1
IN,India,17338,112721,Kuruni,Kuruni,400,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25l,19.3217115384488,82.94027633390191,1
IN,India,17343,112726,Kusiari,Kusiari,1800,1,Y,ben,Bengali,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,2,4,"South Asia",ASI,Asia,Y,CNN25b,24.6801534701406,92.936328681223,1
IN,India,17342,112725,Kusta,Kusta,2500,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25l,20.6240267030245,83.6764802817091,1
IN,India,17345,112728,Kutana,Kutana,522000,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,2,4,"South Asia",ASI,Asia,Y,CNN25g,29.1729470897951,76.35840384720341,10
IN,India,17352,112735,"Labana (Hindu traditions)","Labana (Hindu traditions)",29000,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25n,23.513259528931,77.7902537816703,1
IN,India,17602,113033,"Labana (Muslim traditions)","Labana (Muslim traditions)",100,1,Y,phr,Pahari-Potwari,1,6,Islam,0,0,21,A012,"South Asian Peoples",261,C0172,"South Asian, other",2,4,"South Asia",ASI,Asia,Y,CNN25h,33.7,74.2,1
IN,India,18128,113634,"Labana (Sikh traditions)","Labana (Sikh traditions)",334000,1,Y,pan,"Punjabi, Eastern",4,8,"Other / Small",0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25n,31.7851840095104,75.01782901342111,6
IN,India,12939,105559,Ladakhi,Ladakhi,300,3,N,eng,English,4,1,Christianity,100,,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",2,4,"South Asia",ASI,Asia,Y,MSY50r,34.4266342984024,78.26325476238721,
IN,India,17363,112751,Ladia,Ladia,9400,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,1,4,"South Asia",ASI,Asia,Y,CNN25g,23.8703753589799,78.9975273558408,1
IN,India,17354,112740,Lahangar,Lahangar,1400,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,1,4,"South Asia",ASI,Asia,Y,CNN25g,25.7776377123989,82.2885331213736,1
IN,India,18532,114148,Lahaula,Lahaula,2900,1,Y,lbf,Tinani,3,5,Hinduism,0.206469373709566,,23,A014,"Tibetan-Himalayan Peoples",277,C0188,"South Himalaya",2,4,"South Asia",ASI,Asia,Y,MSY50r,31.9062676554656,77.8732376903224,1
IN,India,17353,112739,"Laheri (Hindu traditions)","Laheri (Hindu traditions)",83000,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,1,4,"South Asia",ASI,Asia,Y,CNN25c,26.3864109370799,85.3567918947446,1
IN,India,17603,113034,"Laheri (Muslim traditions)","Laheri (Muslim traditions)",56000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",3,4,"South Asia",ASI,Asia,Y,CNN25r,25.5352946966896,86.246026573253,1
IN,India,21373,118224,Laju,Laju,1700,3,N,njb,"Naga, Nocte",1,1,Christianity,95.2576112412178,,23,A014,"Tibetan-Himalayan Peoples",207,C0113,Kuki-Chin-Naga,1,4,"South Asia",ASI,Asia,Y,MSY50p,26.8644,95.32675,
IN,India,17445,112850,Lakhera,Lakhera,189000,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,1,4,"South Asia",ASI,Asia,Y,CNN25g,25.3222084699687,80.4325899945153,3
IN,India,17356,112742,Lakshadweep,Lakshadweep,50000,1,Y,div,Maldivian,2,6,Islam,0.0202056939645592,,21,A012,"South Asian Peoples",217,C0125,Maldivian,1,4,"South Asia",ASI,Asia,Y,CNN25g,10.4138099318933,73.0869668661522,1
IN,India,12964,105606,Lama,Lama,600,1,Y,bod,"Tibetan, Central",4,2,Buddhism,0,0,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",2,4,"South Asia",ASI,Asia,Y,MSY50r,34.3525768048421,78.3336075674509,1
IN,India,17358,112745,Lamkang,Lamkang,7900,3,N,lmk,Lamkang,3,1,Christianity,95.1817950673786,,23,A014,"Tibetan-Himalayan Peoples",207,C0113,Kuki-Chin-Naga,1,4,"South Asia",ASI,Asia,Y,MSY50p,24.375004,93.711589,
IN,India,17361,112749,Lashkar,Lashkar,900,1,Y,ben,Bengali,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,1,4,"South Asia",ASI,Asia,Y,CNN25c,23.892292128965,91.86983061634,1
IN,India,17387,112785,Leper,Leper,1400,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,1,4,"South Asia",ASI,Asia,Y,CNN25g,30.6025142904276,76.969271994479,1
IN,India,17389,112787,Let,Let,8000,1,Y,ben,Bengali,4,9,Unknown,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,1,4,"South Asia",ASI,Asia,Y,CNN25c,24.2112180409849,88.6207074236069,1
IN,India,18548,114165,Lhomi,Lhomi,1600,2,N,lhm,Lhomi,3,2,Buddhism,7.93552386856789,,23,A014,"Tibetan-Himalayan Peoples",304,C0216,Tibetan,3,4,"South Asia",ASI,Asia,Y,MSY50r,27.1004657415583,88.7568936952236,
IN,India,17368,112758,Liari,Liari,200,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25l,20.4286961651721,84.2102388654987,1
IN,India,13054,105756,Libo,Libo,500,3,N,adi,Adi,4,1,Christianity,77.47572815533979,,23,A014,"Tibetan-Himalayan Peoples",103,C0004,Adi,1,4,"South Asia",ASI,Asia,Y,NAB66c,28.7888848127524,94.8325620903167,
IN,India,21374,118225,"Liju Nocte","Liju Nocte",800,3,N,njb,"Naga, Nocte",1,1,Christianity,72.9598051157126,,23,A014,"Tibetan-Himalayan Peoples",207,C0113,Kuki-Chin-Naga,1,4,"South Asia",ASI,Asia,Y,MSY50p,27.131871,95.738423,
IN,India,17371,112763,Lingader,Lingader,77000,1,Y,mar,Marathi,4,8,"Other / Small",0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,1,4,"South Asia",ASI,Asia,Y,CNN25j,19.7477717847735,77.7222640043336,1
IN,India,17372,112764,Lingayat,Lingayat,1584000,1,Y,kan,Kannada,4,8,"Other / Small",0.0265992481279196,,21,A012,"South Asian Peoples",199,C0104,Kannada,1,4,"South Asia",ASI,Asia,Y,CNN23a,16.6634300303007,75.4747296015677,31
IN,India,13076,105802,"Lisu, Yobin","Lisu, Yobin",3000,3,N,lis,Lisu,4,1,Christianity,99.03139612558449,,23,A014,"Tibetan-Himalayan Peoples",212,C0118,Lisu,4,4,"South Asia",ASI,Asia,Y,MSY50l,27.4319236154307,96.7614679082549,
IN,India,17378,112773,"Lodha (Hindu traditions)","Lodha (Hindu traditions)",6728000,1,Y,hin,Hindi,4,5,Hinduism,0.249213216795379,,21,A012,"South Asian Peoples",187,C0091,Hindi,3,4,"South Asia",ASI,Asia,Y,CNN25g,22.4482572069565,79.3065151498554,134
IN,India,17608,113039,"Lodha (Muslim traditions)","Lodha (Muslim traditions)",4100,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",2,4,"South Asia",ASI,Asia,Y,CNN25r,23.2891507572381,76.827289800963,1
IN,India,17380,112775,Lohana,Lohana,598000,1,Y,guj,Gujarati,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,1,4,"South Asia",ASI,Asia,Y,CNN25e,21.9709016104567,70.903408766208,11
IN,India,17379,112774,"Lohar (Hindu traditions)","Lohar (Hindu traditions)",9365000,1,Y,hin,Hindi,4,5,Hinduism,0.00431564337193746,,21,A012,"South Asian Peoples",187,C0091,Hindi,5,4,"South Asia",ASI,Asia,Y,AUG06b,21.2556115753012,81.9883234289203,187
IN,India,17609,113040,"Lohar (Muslim traditions)","Lohar (Muslim traditions)",617000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,4,4,"South Asia",ASI,Asia,Y,CNN25r,28.9390341338987,78.97201156679171,12
IN,India,18129,113636,"Lohar (Sikh traditions)","Lohar (Sikh traditions)",67000,1,Y,pan,"Punjabi, Eastern",4,8,"Other / Small",0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25n,31.1370640394883,75.91789323816531,1
IN,India,17381,112776,Lohara,Lohara,263000,1,Y,hin,Hindi,4,5,Hinduism,3.15585687554544,,21,A012,"South Asian Peoples",187,C0091,Hindi,2,4,"South Asia",ASI,Asia,Y,CNN25g,23.8762399846683,85.8954457010805,5
IN,India,13089,105825,Loi,Loi,42000,1,Y,mni,Meitei,4,5,Hinduism,0.0480896390872586,,23,A014,"Tibetan-Himalayan Peoples",207,C0113,Kuki-Chin-Naga,1,4,"South Asia",ASI,Asia,Y,MSY50o,25.0822649324892,94.1393635560419,1
IN,India,17383,112780,Lonpa,Lonpa,700,1,Y,xnr,Kangri,3,2,Buddhism,0,0,21,A012,"South Asian Peoples",261,C0172,"South Asian, other",1,4,"South Asia",ASI,Asia,Y,CNN25f,32.2848422388844,77.74612786692821,1
IN,India,17384,112781,Lora,Lora,2900,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,1,4,"South Asia",ASI,Asia,Y,CNN25g,25.0711542659862,75.09062502605759,1
IN,India,17385,112783,Lotha,Lotha,178000,3,N,njh,"Naga, Lotha",4,1,Christianity,99.2142441548464,,23,A014,"Tibetan-Himalayan Peoples",207,C0113,Kuki-Chin-Naga,1,4,"South Asia",ASI,Asia,Y,MSY50o,26.3911212941594,94.315940996132,
IN,India,17391,112789,"Lunia (Hindu traditions)","Lunia (Hindu traditions)",3183000,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,3,4,"South Asia",ASI,Asia,Y,CNN25g,26.3743569875058,83.4033006907495,63
IN,India,20369,112790,"Lunia (Muslim traditions)","Lunia (Muslim traditions)",300,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",1,4,"South Asia",ASI,Asia,Y,CNN25,30.3845847120075,77.0346688573257,1
IN,India,17396,112794,Machala,Machala,1000,1,Y,kan,Kannada,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",199,C0104,Kannada,1,4,"South Asia",ASI,Asia,Y,CNN23a,17.1986509150407,77.49128612845099,1
IN,India,17502,112918,"Machhi (Hindu traditions)","Machhi (Hindu traditions)",763000,1,Y,guj,Gujarati,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,1,4,"South Asia",ASI,Asia,Y,CNN25e,19.7131225853653,73.3524749146526,15
IN,India,17618,113052,"Machhi (Muslim traditions)","Machhi (Muslim traditions)",32000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25r,28.6569294657887,77.5229067435676,1
IN,India,21185,118008,"Machhi Mitna","Machhi Mitna",18000,1,Y,guj,Gujarati,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,1,4,"South Asia",ASI,Asia,Y,CNN25e,19.5948504753654,73.1710799402173,1
IN,India,19483,115507,Madari,Madari,56000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,4,4,"South Asia",ASI,Asia,Y,CNN25h,27.4968463069517,77.49424331725361,1
IN,India,17601,113032,"Madasi Kuruva","Madasi Kuruva",3800,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,14.814557283867,77.8776030945412,1
IN,India,17398,112796,Madgi,Madgi,68000,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,20.069032854735,79.630734483211,1
IN,India,17521,112939,Madhuapit,Madhuapit,300,1,Y,ben,Bengali,4,6,Islam,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,1,4,"South Asia",ASI,Asia,Y,CNN25c,24.281765,88.36540599999999,1
IN,India,16625,111834,"Madiga (Christian traditions)","Madiga (Christian traditions)",591000,3,N,tel,Telugu,4,1,Christianity,99.9994905955447,,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,16.8757074130802,80.9442672314032,
IN,India,17397,112795,"Madiga (Hindu traditions)","Madiga (Hindu traditions)",7435000,1,Y,tel,Telugu,4,5,Hinduism,0.205397774749535,,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,16.5745230047163,81.2237858494295,148
IN,India,17612,113044,"Madiga (Muslim traditions)","Madiga (Muslim traditions)",3200,1,Y,tel,Telugu,4,6,Islam,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,16.9917276939428,78.29641192801419,1
IN,India,21376,118227,"Madiga Baineedu","Madiga Baineedu",8900,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,16.3571468408678,80.40935032647199,1
IN,India,17516,112933,"Madiga Dasu","Madiga Dasu",7200,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,16.9340718376731,81.3445947632558,1
IN,India,21342,118168,"Madiga Penda","Madiga Penda",1400,1,Y,tel,Telugu,4,6,Islam,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,15.5265507232817,78.0370813686194,1
IN,India,11698,102848,Magar,Magar,343000,2,N,npi,Nepali,4,5,Hinduism,5.23669841752624,,23,A014,"Tibetan-Himalayan Peoples",277,C0188,"South Himalaya",4,4,"South Asia",ASI,Asia,Y,MSY50n,26.7940539231121,88.43864265408671,
IN,India,17400,112800,Maghaiya,Maghaiya,1300,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,1,4,"South Asia",ASI,Asia,Y,CNN25g,25.2323907010373,88.4373249053391,1
IN,India,17426,112827,"Maha Malasar","Maha Malasar",300,1,Y,tam,Tamil,4,5,Hinduism,3.81231671554252,,21,A012,"South Asian Peoples",301,C0213,Tamil,1,4,"South Asia",ASI,Asia,Y,CNN23c,11.069676959988,77.1961309009733,1
IN,India,20711,117139,Mahali,Mahali,82000,1,Y,ben,Bengali,4,5,Hinduism,3.35073657376768,,23,A014,"Tibetan-Himalayan Peoples",148,C0052,Bhutanese,1,4,"South Asia",ASI,Asia,Y,MSY50,26.540461,88.688592,1
IN,India,17408,112808,Mahanta,Mahanta,83000,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,2,4,"South Asia",ASI,Asia,Y,CNN25l,22.6968782889583,87.5884790776264,1
IN,India,16626,111835,"Mahar (Christian traditions)","Mahar (Christian traditions)",392000,3,N,mar,Marathi,4,1,Christianity,100,,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,1,4,"South Asia",ASI,Asia,Y,CNN25j,19.5822614428084,73.1919267344342,
IN,India,17405,112805,"Mahar (Hindu traditions)","Mahar (Hindu traditions)",9980000,1,Y,mar,Marathi,4,2,Buddhism,0.120528265637462,,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,2,4,"South Asia",ASI,Asia,Y,CNN25j,21.4099347799198,79.1383164959916,199
IN,India,17613,113045,"Mahar (Muslim traditions)","Mahar (Muslim traditions)",2400,1,Y,mar,Marathi,4,6,Islam,0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,1,4,"South Asia",ASI,Asia,Y,CNN25j,21.4484992992382,77.8027303691355,1
IN,India,17401,112801,Mahara,Mahara,7400,1,Y,asm,Assamese,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,2,4,"South Asia",ASI,Asia,Y,CNN25b,26.1504607964224,93.1838933098954,1
IN,India,17726,113177,Mahawat,Mahawat,200,1,Y,kfy,Kumaoni,3,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,1,4,"South Asia",ASI,Asia,Y,CNN25g,30.3959038319218,79.0432341331931,1
IN,India,17411,112811,Mahishya,Mahishya,9639000,1,Y,ben,Bengali,4,5,Hinduism,0.347111090948516,,21,A012,"South Asian Peoples",139,C0043,Bengali,4,4,"South Asia",ASI,Asia,Y,CNN25b,23.062185,88.831492,192
IN,India,13218,106041,Mahli,Mahli,400000,1,Y,mar,Marathi,4,5,Hinduism,2.27891173507996,,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,2,4,"South Asia",ASI,Asia,Y,AUG04c,22.5098171030305,87.11924228844541,8
IN,India,17554,112978,Mahratta,Mahratta,30430000,1,Y,mar,Marathi,4,5,Hinduism,0.000609769502843059,,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,2,4,"South Asia",ASI,Asia,Y,CNN25j,18.6313795998727,74.4758627302737,608
IN,India,21187,118009,"Mahratta Gomatang","Mahratta Gomatang",74000,1,Y,mar,Marathi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,1,4,"South Asia",ASI,Asia,Y,CNN25j,17.2721929328406,73.46211903996119,1
IN,India,21188,118010,"Mahratta Jadhav","Mahratta Jadhav",2780000,1,Y,mar,Marathi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,1,4,"South Asia",ASI,Asia,Y,CNN25j,18.5686434821238,74.0987766803666,55
IN,India,21189,118011,"Mahratta Konkani","Mahratta Konkani",557000,1,Y,mar,Marathi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,1,4,"South Asia",ASI,Asia,Y,CNN25j,19.5959563103768,73.18397979250091,11
IN,India,21190,118012,"Mahratta Kshatriya","Mahratta Kshatriya",55000,1,Y,mar,Marathi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,1,4,"South Asia",ASI,Asia,Y,CNN25j,22.2521918948748,73.538526821159,1
IN,India,17599,113030,"Mahratta Kunbi","Mahratta Kunbi",7879000,1,Y,guj,Gujarati,4,5,Hinduism,0.000381962702615299,,21,A012,"South Asian Peoples",182,C0086,Gujarati,2,4,"South Asia",ASI,Asia,Y,CNN25e,18.8926363098984,74.16882561061961,157
IN,India,21191,118013,"Mahratta Pawar","Mahratta Pawar",609000,1,Y,mar,Marathi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,1,4,"South Asia",ASI,Asia,Y,CNN25j,18.5670772685044,74.075992820642,12
IN,India,21192,118014,"Mahratta Shinde","Mahratta Shinde",532000,1,Y,mar,Marathi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,1,4,"South Asia",ASI,Asia,Y,CNN25j,19.1632105574975,72.8723822151844,10
IN,India,17407,112807,"Mahtam (Hindu traditions)","Mahtam (Hindu traditions)",123000,1,Y,pan,"Punjabi, Eastern",4,5,Hinduism,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25n,30.8841140550609,74.93129516955059,2
IN,India,17409,112809,"Mahtam (Muslim traditions)","Mahtam (Muslim traditions)",500,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25r,29.396089,76.99729600000001,1
IN,India,18131,113638,"Mahtam (Sikh traditions)","Mahtam (Sikh traditions)",624000,1,Y,pan,"Punjabi, Eastern",4,8,"Other / Small",0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25n,31.607856,74.94419499999999,12
IN,India,17406,112806,Mahuria,Mahuria,7400,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25l,21.7268615870769,87.4547545883441,1
IN,India,17410,112810,Mahyavanshi,Mahyavanshi,1949000,1,Y,guj,Gujarati,4,5,Hinduism,0.240022551625939,,21,A012,"South Asian Peoples",182,C0086,Gujarati,2,4,"South Asia",ASI,Asia,Y,CNN25e,21.8950831004988,71.07610897489801,38
IN,India,17413,112813,Maila,Maila,5000,1,Y,tcy,Tulu,3,5,Hinduism,0,0,21,A012,"South Asian Peoples",261,C0172,"South Asian, other",1,4,"South Asia",ASI,Asia,Y,CNN23z,13.1798835213169,75.45005152665421,1
IN,India,17415,112815,Mairal,Mairal,1300,1,Y,mar,Marathi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,1,4,"South Asia",ASI,Asia,Y,CNN25j,19.3476583681587,74.158271895851,1
IN,India,13231,106076,Majhi,Majhi,121000,1,Y,hin,Hindi,4,5,Hinduism,0.296578136293023,,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25c,22.0935342727681,83.6942576774496,2
IN,India,17417,112818,Majhwar,Majhwar,189000,1,Y,hin,Hindi,4,5,Hinduism,0.479791560752415,,21,A012,"South Asian Peoples",187,C0091,Hindi,2,4,"South Asia",ASI,Asia,Y,AUG04z,22.3984895793198,82.68171072934641,3
IN,India,17418,112819,Majjula,Majjula,19000,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,19.69863882435,84.8147457738489,1
IN,India,17575,113002,Majothi,Majothi,700,1,Y,kfr,Kacchi,3,6,Islam,0,0,21,A012,"South Asian Peoples",281,C0192,Sindhi,1,4,"South Asia",ASI,Asia,Y,CNN25p,24.1713408620015,70.532886945439,1
IN,India,17419,112820,Makhmi,Makhmi,12000,1,Y,kas,Kashmiri,4,6,Islam,0,0,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",2,4,"South Asia",ASI,Asia,Y,MSY50r,34.5020821462011,76.6571433654378,1
IN,India,16935,112237,"Makrani (Hindu traditions)","Makrani (Hindu traditions)",2500,1,Y,pan,"Punjabi, Eastern",4,5,Hinduism,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,1,4,"South Asia",ASI,Asia,Y,CNN25e,30.405553212663,77.5796718096219,1
IN,India,17420,112821,"Makrani (Muslim traditions)","Makrani (Muslim traditions)",21000,1,Y,guj,Gujarati,4,6,Islam,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,2,4,"South Asia",ASI,Asia,Y,CNN25e,22.5250293519717,69.9738600318291,1
IN,India,18132,113639,"Makrani (Sikh traditions)","Makrani (Sikh traditions)",300,1,Y,pan,"Punjabi, Eastern",4,8,"Other / Small",0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25n,30.6795390665824,77.5234887703806,1
IN,India,17421,112822,"Makwana (Hindu traditions)","Makwana (Hindu traditions)",67000,1,Y,guj,Gujarati,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,1,4,"South Asia",ASI,Asia,Y,CNN25e,24.1110263506118,72.6686182320572,1
IN,India,17422,112823,"Makwana (Muslim traditions)","Makwana (Muslim traditions)",300,1,Y,guj,Gujarati,4,6,Islam,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,1,4,"South Asia",ASI,Asia,Y,CNN25e,21.7634365648581,71.6897515082195,1
IN,India,17423,112824,Makwara,Makwara,700,3,N,yim,"Naga, Yimchungru",3,1,Christianity,96.86162624821679,,23,A014,"Tibetan-Himalayan Peoples",207,C0113,Kuki-Chin-Naga,1,4,"South Asia",ASI,Asia,Y,MSY50p,26.524422,94.70469900000001,
IN,India,17424,112825,"Mal (Hindu traditions)","Mal (Hindu traditions)",1804000,1,Y,hin,Hindi,4,5,Hinduism,0.00277938982387563,,21,A012,"South Asian Peoples",139,C0043,Bengali,3,4,"South Asia",ASI,Asia,Y,CNN25c,26.178114,86.23410699999999,36
IN,India,17614,113046,"Mal (Muslim traditions)","Mal (Muslim traditions)",17000,1,Y,ben,Bengali,4,6,Islam,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,2,4,"South Asia",ASI,Asia,Y,CNN25c,24.181852,88.70478900000001,1
IN,India,16627,111836,"Mala (Christian traditions)","Mala (Christian traditions)",419000,3,N,tel,Telugu,4,1,Christianity,100,,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,16.6882326829598,81.21802541924021,
IN,India,17425,112826,"Mala (Hindu traditions)","Mala (Hindu traditions)",5543000,1,Y,tel,Telugu,4,5,Hinduism,0.267325369882994,,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,17.2098314454358,81.54732791576509,110
IN,India,17515,112932,"Mala Dasari","Mala Dasari",48000,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,16.3609222646953,78.4054672221741,1
IN,India,17605,113036,"Mala Dasu","Mala Dasu",12000,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,16.6820734672357,80.4857308542321,1
